Age,Gender,Income_Level,Product_Category,Ad_Interaction,Discount_Offered in(%),TPP in Past,Purchase
47,Female,High,Car,No,10,6,Yes
53,Male,Low,Designer items,Yes,28,19,Yes
56,Female,Medium,Designer items,No,3,11,No
22,Male,Medium,Beauty Products,Yes,22,18,Yes
43,Female,High,Designer items,No,4,18,No
47,Male,High,Designer items,No,2,10,Yes
24,Male,High,Designer items,No,28,16,Yes
26,Female,High,Beauty Products,No,20,8,No
59,Male,High,Electronics,Yes,12,14,Yes
22,Male,Low,Groceries,Yes,28,2,Yes
44,Male,Low,Beauty Products,Yes,26,7,Yes
49,Male,High,Car,Yes,19,9,Yes
30,Female,High,Car,Yes,30,2,No
25,Female,High,Car,No,28,8,Yes
47,Female,Medium,Car,No,21,11,No
28,Male,High,Designer items,No,1,17,No
58,Male,Medium,Groceries,No,1,1,No
20,Female,Low,Electronics,Yes,15,18,No
21,Female,Medium,Groceries,Yes,22,17,Yes
37,Female,Low,Groceries,No,24,17,Yes
59,Female,High,Designer items,Yes,10,16,Yes
43,Female,High,Beauty Products,No,23,19,Yes
37,Male,Medium,Car,Yes,12,1,No
41,Male,High,Beauty Products,Yes,30,1,Yes
31,Male,Low,Electronics,No,3,16,No
30,Male,High,Beauty Products,Yes,3,2,No
25,Female,Low,Beauty Products,Yes,1,5,No
48,Female,Medium,Electronics,Yes,21,9,Yes
38,Female,Medium,Beauty Products,Yes,9,9,Yes
40,Female,Medium,Groceries,Yes,2,19,Yes
27,Female,Medium,Beauty Products,Yes,28,8,Yes
51,Female,Medium,Electronics,Yes,4,19,No
25,Male,Medium,Beauty Products,No,6,5,Yes
28,Female,Medium,Car,Yes,11,17,Yes
59,Female,High,Beauty Products,No,24,13,Yes
20,Male,Low,Car,Yes,17,14,No
55,Female,Low,Electronics,Yes,9,11,No
24,Male,Low,Beauty Products,Yes,16,0,No
43,Male,Medium,Car,Yes,14,18,No
50,Male,Medium,Designer items,Yes,29,4,Yes
48,Male,High,Beauty Products,No,2,0,No
25,Female,Low,Car,Yes,11,18,No
42,Female,Low,Electronics,No,24,11,Yes
30,Female,Low,Groceries,No,27,0,Yes
23,Female,Medium,Beauty Products,No,7,3,Yes
22,Female,High,Groceries,Yes,24,6,Yes
40,Female,High,Designer items,No,3,19,Yes
21,Female,Medium,Groceries,Yes,29,14,Yes
38,Male,High,Car,Yes,4,8,Yes
19,Male,Medium,Car,Yes,26,6,No
33,Male,Medium,Car,Yes,16,19,No
40,Male,Medium,Groceries,No,1,10,No
51,Female,Medium,Groceries,No,0,1,No
40,Male,High,Groceries,Yes,8,1,Yes
32,Male,Low,Designer items,Yes,9,14,Yes
59,Male,Medium,Electronics,Yes,28,16,Yes
26,Male,Low,Designer items,No,17,3,No
26,Female,Low,Groceries,No,15,3,Yes
50,Female,Medium,Electronics,Yes,22,5,Yes
27,Male,Medium,Beauty Products,No,15,3,Yes
39,Male,Low,Designer items,Yes,12,15,No
46,Female,Low,Designer items,Yes,5,10,Yes
41,Male,Low,Beauty Products,Yes,28,2,Yes
27,Male,Low,Designer items,No,28,0,Yes
43,Male,High,Electronics,No,25,11,Yes
31,Female,Medium,Electronics,Yes,24,7,No
21,Male,Low,Beauty Products,No,27,6,Yes
27,Female,High,Groceries,Yes,18,3,Yes
19,Male,Low,Groceries,No,25,17,Yes
31,Female,Medium,Beauty Products,Yes,25,15,Yes
59,Female,Medium,Car,No,16,13,No
39,Female,Medium,Groceries,Yes,3,18,Yes
19,Female,Low,Groceries,Yes,6,8,Yes
36,Female,Low,Designer items,Yes,15,15,No
35,Male,High,Groceries,No,22,10,No
56,Female,Low,Beauty Products,No,8,3,No
42,Female,Medium,Groceries,No,30,12,Yes
43,Female,Low,Designer items,Yes,24,3,Yes
51,Male,Low,Beauty Products,Yes,8,11,No
19,Male,Low,Designer items,No,5,4,No
22,Female,Medium,Designer items,No,19,4,No
21,Male,Low,Designer items,Yes,28,8,Yes
46,Male,Medium,Designer items,Yes,21,9,Yes
33,Female,Low,Car,Yes,9,9,No
27,Male,Medium,Groceries,No,5,16,Yes
22,Male,Low,Beauty Products,Yes,25,5,No
42,Female,Low,Electronics,Yes,26,18,Yes
21,Female,Low,Car,Yes,7,15,No
49,Male,Low,Electronics,No,23,18,Yes
52,Female,High,Designer items,No,9,1,Yes
53,Male,Medium,Groceries,No,5,10,Yes
33,Male,High,Car,Yes,26,18,Yes
51,Male,Medium,Designer items,Yes,24,16,Yes
58,Male,High,Groceries,Yes,16,14,Yes
47,Female,Medium,Beauty Products,No,6,18,Yes
52,Female,Medium,Groceries,No,28,0,No
21,Female,Medium,Beauty Products,Yes,27,17,Yes
43,Female,Medium,Groceries,Yes,7,18,Yes
23,Male,Medium,Beauty Products,No,0,7,No
50,Male,High,Car,Yes,18,10,Yes
38,Male,Medium,Beauty Products,No,23,14,Yes
36,Female,Medium,Beauty Products,No,28,9,Yes
29,Female,High,Beauty Products,No,0,6,Yes
34,Female,Medium,Car,No,28,9,Yes
48,Female,Medium,Designer items,No,27,5,Yes
34,Male,Low,Designer items,Yes,17,4,No
35,Male,High,Beauty Products,No,29,16,Yes
33,Male,Medium,Electronics,Yes,7,12,No
46,Male,Medium,Car,No,23,15,Yes
28,Female,Medium,Groceries,Yes,5,2,No
50,Male,High,Beauty Products,Yes,17,4,No
30,Male,Low,Groceries,No,9,4,Yes
43,Male,High,Groceries,Yes,13,16,Yes
18,Male,Medium,Car,Yes,30,1,No
56,Male,Low,Designer items,No,9,19,No
24,Female,Medium,Groceries,Yes,23,15,Yes
54,Female,Low,Car,No,28,11,No
34,Male,High,Car,Yes,15,19,Yes
43,Female,Low,Designer items,Yes,15,18,Yes
29,Female,Medium,Beauty Products,Yes,20,9,Yes
51,Male,Low,Electronics,Yes,6,12,Yes
52,Male,High,Electronics,Yes,14,0,Yes
43,Female,High,Car,Yes,2,9,No
32,Male,High,Electronics,Yes,21,5,No
32,Male,Medium,Designer items,No,23,6,No
46,Female,High,Designer items,Yes,29,4,Yes
21,Male,Medium,Car,Yes,21,17,Yes
52,Male,High,Beauty Products,No,16,17,No
41,Female,High,Electronics,Yes,1,12,Yes
32,Female,Low,Beauty Products,No,4,2,No
54,Male,Medium,Groceries,Yes,4,4,Yes
20,Female,Low,Groceries,Yes,30,2,No
40,Male,Medium,Car,No,27,17,No
53,Male,High,Groceries,Yes,0,15,No
57,Female,High,Groceries,No,16,7,Yes
24,Male,Medium,Car,Yes,24,7,Yes
48,Male,Low,Electronics,Yes,26,11,Yes
48,Male,Medium,Electronics,No,11,18,Yes
27,Female,Low,Groceries,Yes,6,11,Yes
37,Female,Medium,Beauty Products,No,4,15,No
58,Male,Medium,Beauty Products,Yes,6,19,Yes
31,Male,Medium,Beauty Products,Yes,10,6,Yes
46,Female,Medium,Groceries,No,9,8,No
53,Male,High,Groceries,No,15,9,Yes
36,Female,High,Groceries,Yes,23,16,Yes
26,Male,Medium,Designer items,No,12,0,Yes
51,Male,Medium,Beauty Products,No,12,8,No
24,Male,High,Groceries,Yes,15,18,No
56,Male,Medium,Beauty Products,Yes,5,17,Yes
28,Male,Medium,Groceries,No,28,11,Yes
59,Female,Medium,Electronics,Yes,12,11,Yes
38,Male,Low,Car,No,9,19,Yes
53,Female,High,Designer items,No,27,4,Yes
54,Female,Low,Designer items,Yes,28,11,Yes
52,Male,Low,Groceries,No,28,7,Yes
19,Male,Medium,Car,No,17,8,Yes
56,Female,Medium,Car,No,9,8,Yes
39,Female,Low,Electronics,Yes,14,4,Yes
29,Male,Low,Designer items,Yes,0,11,No
39,Male,Medium,Car,Yes,5,18,No
36,Female,High,Car,Yes,15,18,Yes
20,Female,Low,Beauty Products,Yes,22,9,Yes
35,Female,Low,Electronics,No,25,12,Yes
35,Male,Low,Designer items,Yes,2,2,Yes
42,Male,High,Car,Yes,26,11,Yes
44,Male,Medium,Electronics,Yes,19,6,Yes
42,Male,Medium,Electronics,Yes,29,7,No
26,Female,High,Car,No,13,4,Yes
47,Male,High,Electronics,Yes,20,18,Yes
33,Male,Medium,Beauty Products,Yes,23,11,Yes
38,Male,Medium,Car,Yes,3,7,No
56,Male,Medium,Beauty Products,Yes,14,5,Yes
22,Male,Medium,Car,No,13,12,Yes
59,Male,Medium,Designer items,Yes,17,3,No
25,Female,Medium,Car,No,23,10,No
34,Male,Medium,Designer items,Yes,17,10,No
44,Female,Medium,Groceries,No,15,0,No
48,Male,Low,Designer items,Yes,15,14,Yes
23,Female,Low,Designer items,Yes,11,7,No
24,Female,High,Groceries,No,1,11,No
31,Male,Low,Groceries,Yes,15,10,Yes
26,Male,Low,Designer items,No,9,16,Yes
29,Female,Low,Car,Yes,5,18,No
58,Male,High,Electronics,Yes,20,5,Yes
42,Female,High,Electronics,Yes,24,15,Yes
33,Male,Low,Electronics,No,5,4,No
38,Male,Medium,Beauty Products,No,3,1,No
45,Female,Medium,Groceries,Yes,5,8,Yes
45,Male,Medium,Designer items,Yes,16,13,No
24,Male,Medium,Beauty Products,Yes,21,18,Yes
18,Female,Medium,Groceries,Yes,28,19,Yes
48,Female,High,Beauty Products,Yes,29,14,Yes
35,Female,High,Car,Yes,2,17,No
47,Female,Medium,Designer items,No,1,9,No
28,Male,Low,Beauty Products,Yes,26,2,Yes
56,Male,High,Beauty Products,Yes,7,18,Yes
35,Male,Low,Beauty Products,Yes,12,12,No
41,Female,High,Designer items,No,18,11,Yes
47,Female,Medium,Electronics,Yes,30,11,No
45,Male,Medium,Car,Yes,12,11,Yes
24,Male,Medium,Electronics,Yes,12,5,No
41,Male,Low,Designer items,No,18,18,No
53,Male,High,Designer items,Yes,18,8,Yes
53,Male,High,Designer items,Yes,5,7,Yes
46,Female,Medium,Designer items,No,23,15,No
22,Male,Low,Beauty Products,No,20,9,Yes
43,Male,Medium,Beauty Products,Yes,13,6,Yes
46,Male,High,Car,Yes,19,5,Yes
24,Male,Medium,Designer items,No,4,17,Yes
40,Female,Medium,Beauty Products,No,11,5,Yes
18,Female,Low,Beauty Products,Yes,3,18,No
52,Female,High,Beauty Products,Yes,22,19,Yes
25,Male,Low,Car,No,10,15,No
58,Female,High,Beauty Products,No,2,4,Yes
37,Male,Low,Car,No,13,14,Yes
23,Female,Low,Car,Yes,26,3,No
57,Female,High,Groceries,Yes,18,4,No
30,Male,High,Groceries,No,15,0,Yes
30,Male,Low,Car,Yes,30,10,Yes
25,Female,Low,Electronics,Yes,24,7,Yes
49,Female,High,Beauty Products,Yes,23,13,No
20,Female,Low,Electronics,Yes,3,19,No
32,Male,Low,Beauty Products,Yes,29,12,Yes
58,Male,Low,Designer items,No,27,9,Yes
50,Female,Low,Designer items,Yes,13,13,No
25,Female,High,Designer items,Yes,15,13,Yes
18,Female,Low,Car,Yes,15,17,Yes
24,Female,Low,Designer items,No,14,16,Yes
30,Female,Medium,Designer items,No,8,14,Yes
52,Male,Medium,Designer items,No,23,0,No
33,Male,Low,Groceries,Yes,7,12,Yes
48,Female,High,Designer items,Yes,7,16,Yes
31,Male,Medium,Electronics,No,26,6,Yes
44,Male,High,Designer items,Yes,14,15,Yes
23,Male,Low,Designer items,Yes,22,0,No
35,Male,Low,Designer items,No,15,11,Yes
37,Male,High,Electronics,Yes,12,7,Yes
46,Female,High,Groceries,Yes,29,0,No
56,Male,Medium,Groceries,No,14,12,Yes
30,Female,High,Groceries,Yes,27,8,Yes
41,Male,High,Designer items,No,14,3,Yes
30,Female,Low,Groceries,No,26,11,Yes
54,Male,High,Groceries,Yes,6,7,Yes
54,Female,High,Designer items,Yes,8,13,Yes
29,Female,Low,Beauty Products,Yes,3,19,No
57,Female,Medium,Designer items,No,16,7,No
46,Male,Low,Electronics,Yes,29,0,No
51,Female,Medium,Electronics,No,3,0,No
24,Male,High,Designer items,Yes,0,8,Yes
20,Female,High,Electronics,No,11,18,Yes
32,Female,High,Groceries,Yes,30,15,Yes
27,Male,Medium,Beauty Products,No,21,5,Yes
46,Female,Low,Car,Yes,16,16,No
38,Male,Medium,Designer items,Yes,18,17,No
28,Male,High,Groceries,Yes,23,6,Yes
59,Male,High,Electronics,No,6,4,Yes
38,Female,Medium,Electronics,No,17,2,No
37,Male,Low,Groceries,Yes,14,4,Yes
30,Male,Medium,Groceries,No,18,11,Yes
38,Male,High,Electronics,Yes,4,5,Yes
24,Male,Low,Designer items,No,25,9,No
25,Female,Medium,Groceries,Yes,8,3,No
38,Female,High,Car,Yes,30,7,Yes
42,Female,Low,Electronics,Yes,6,14,No
52,Male,Medium,Car,No,16,10,Yes
58,Female,Low,Groceries,Yes,4,9,No
45,Male,Low,Designer items,No,28,13,Yes
21,Female,Low,Groceries,Yes,20,19,No
51,Female,Medium,Car,Yes,11,0,Yes
41,Male,Low,Designer items,Yes,19,4,No
55,Male,Medium,Beauty Products,Yes,29,10,No
57,Male,Low,Car,Yes,6,3,No
55,Male,High,Designer items,No,15,19,Yes
32,Female,Low,Electronics,Yes,13,11,No
46,Male,High,Electronics,No,11,15,No
32,Male,Medium,Beauty Products,No,28,12,Yes
38,Female,Medium,Groceries,No,14,13,Yes
59,Male,Medium,Car,Yes,11,15,No
32,Male,Medium,Groceries,No,9,3,Yes
44,Female,High,Beauty Products,Yes,22,8,Yes
26,Male,Low,Electronics,No,20,19,Yes
24,Female,High,Car,Yes,20,9,Yes
21,Female,Low,Beauty Products,No,4,4,Yes
28,Female,High,Beauty Products,Yes,30,8,Yes
45,Female,Low,Designer items,Yes,15,8,Yes
47,Male,Medium,Electronics,No,3,1,Yes
20,Male,Medium,Beauty Products,No,17,5,No
35,Female,Medium,Groceries,No,11,4,Yes
26,Female,Low,Groceries,Yes,19,17,Yes
36,Male,Low,Electronics,Yes,2,8,No
53,Female,Medium,Car,No,30,16,No
34,Female,Medium,Electronics,Yes,30,1,Yes
58,Female,Medium,Electronics,Yes,8,4,Yes
32,Female,Low,Beauty Products,No,14,2,No
36,Female,High,Car,Yes,27,2,Yes
55,Male,Medium,Groceries,Yes,3,12,Yes
28,Male,High,Designer items,Yes,4,0,No
26,Female,High,Beauty Products,No,16,0,Yes
20,Male,Medium,Car,Yes,14,9,Yes
25,Male,High,Beauty Products,Yes,11,14,Yes
58,Male,High,Electronics,No,23,9,Yes
37,Male,Low,Designer items,Yes,8,14,Yes
40,Female,Medium,Groceries,No,20,0,Yes
19,Female,Medium,Designer items,Yes,25,18,Yes
31,Male,Low,Groceries,No,7,5,No
29,Female,Low,Electronics,Yes,25,14,No
18,Female,Low,Beauty Products,No,27,10,Yes
45,Female,Medium,Beauty Products,Yes,24,2,No
35,Male,High,Designer items,No,19,1,No
49,Male,Medium,Car,Yes,28,6,Yes
25,Male,Medium,Beauty Products,Yes,18,14,Yes
59,Female,Medium,Car,Yes,21,0,No
55,Female,Low,Groceries,Yes,12,13,Yes
52,Female,High,Groceries,No,10,2,Yes
36,Female,Low,Car,Yes,9,14,No
28,Female,Low,Beauty Products,Yes,14,12,Yes
49,Male,Medium,Electronics,Yes,4,3,No
30,Female,Low,Electronics,Yes,8,16,Yes
51,Female,Low,Designer items,Yes,23,4,Yes
24,Female,Medium,Groceries,No,0,11,Yes
38,Female,Low,Designer items,Yes,10,11,No
31,Male,Medium,Electronics,No,1,1,Yes
42,Male,Medium,Groceries,Yes,28,3,Yes
43,Female,Low,Electronics,No,15,9,Yes
19,Female,High,Designer items,Yes,2,18,Yes
23,Female,High,Electronics,No,18,19,Yes
25,Female,Low,Beauty Products,No,13,9,No
20,Male,Medium,Electronics,No,5,14,Yes
40,Male,High,Electronics,Yes,22,17,Yes
36,Female,High,Designer items,Yes,27,9,Yes
21,Male,Medium,Beauty Products,Yes,22,1,No
20,Female,Medium,Groceries,Yes,6,15,Yes
48,Female,Low,Designer items,Yes,9,18,Yes
45,Female,Medium,Beauty Products,Yes,16,18,Yes
54,Male,Medium,Electronics,Yes,22,19,No
30,Female,Low,Beauty Products,Yes,12,10,Yes
28,Male,Low,Electronics,Yes,15,14,Yes
34,Male,Low,Designer items,No,21,17,Yes
45,Female,Low,Car,No,18,3,No
39,Male,Medium,Beauty Products,No,21,4,Yes
56,Male,Low,Groceries,No,1,0,No
59,Female,Low,Groceries,Yes,7,0,Yes
29,Female,Medium,Car,No,1,9,Yes
39,Male,Medium,Designer items,Yes,16,2,Yes
24,Male,Medium,Beauty Products,Yes,11,7,No
37,Female,Low,Electronics,Yes,11,2,Yes
34,Male,Medium,Car,Yes,27,8,No
27,Male,High,Designer items,Yes,21,5,Yes
50,Female,High,Car,No,21,11,No
54,Male,Medium,Designer items,Yes,12,14,No
39,Female,Low,Groceries,Yes,29,10,No
57,Male,High,Electronics,Yes,4,1,No
51,Male,Medium,Designer items,Yes,25,15,No
52,Female,Low,Electronics,Yes,9,18,Yes
25,Female,Medium,Beauty Products,Yes,6,0,Yes
45,Male,High,Designer items,Yes,4,15,Yes
42,Male,High,Designer items,Yes,3,16,Yes
41,Female,High,Designer items,No,20,1,Yes
48,Male,High,Electronics,Yes,11,0,Yes
47,Female,Medium,Electronics,No,11,11,Yes
29,Female,Low,Groceries,No,18,16,Yes
41,Female,Medium,Beauty Products,Yes,23,10,Yes
30,Female,Medium,Beauty Products,Yes,26,7,Yes
27,Female,High,Groceries,No,7,19,Yes
25,Male,Low,Car,Yes,8,6,No
31,Male,Low,Car,Yes,27,1,Yes
25,Male,Medium,Groceries,No,12,14,Yes
45,Male,Medium,Car,Yes,2,13,Yes
32,Male,High,Designer items,Yes,1,18,No
29,Male,Low,Car,Yes,24,19,Yes
53,Female,High,Groceries,No,2,4,Yes
20,Female,Medium,Designer items,Yes,24,14,No
36,Male,Medium,Car,No,1,11,No
54,Female,High,Beauty Products,No,21,16,Yes
31,Male,Low,Designer items,No,27,9,Yes
20,Female,Low,Designer items,Yes,3,5,No
42,Male,Low,Beauty Products,Yes,21,15,No
56,Male,High,Groceries,Yes,14,19,Yes
43,Female,Medium,Groceries,Yes,10,0,No
54,Male,High,Designer items,Yes,12,13,Yes
26,Male,Medium,Designer items,Yes,16,14,Yes
38,Male,Medium,Designer items,No,30,6,Yes
39,Male,Medium,Groceries,Yes,11,5,No
33,Male,Medium,Car,Yes,25,4,Yes
26,Female,High,Car,Yes,13,7,Yes
31,Female,Low,Electronics,Yes,11,9,Yes
47,Female,High,Electronics,Yes,19,19,Yes
43,Female,Low,Car,Yes,20,12,No
46,Male,Medium,Car,No,18,14,No
25,Male,High,Groceries,Yes,22,9,Yes
52,Female,High,Car,No,30,2,No
49,Male,Medium,Groceries,Yes,25,4,No
33,Male,Low,Beauty Products,Yes,16,5,No
49,Female,Low,Electronics,No,19,19,Yes
19,Male,Low,Electronics,Yes,19,14,No
35,Male,High,Designer items,Yes,0,18,Yes
57,Male,High,Groceries,Yes,5,11,Yes
56,Female,High,Groceries,Yes,17,13,Yes
25,Male,Medium,Beauty Products,No,23,19,No
31,Female,High,Beauty Products,Yes,4,8,Yes
57,Male,High,Car,Yes,1,15,No
24,Female,Medium,Electronics,Yes,15,6,Yes
44,Male,High,Groceries,No,13,13,Yes
50,Female,High,Groceries,No,0,11,Yes
37,Male,Medium,Designer items,No,20,14,Yes
53,Male,Medium,Beauty Products,Yes,6,15,No
20,Female,Medium,Groceries,Yes,6,5,Yes
41,Male,Low,Designer items,Yes,7,5,No
27,Male,High,Beauty Products,Yes,15,10,No
49,Male,High,Electronics,No,12,5,No
41,Female,Medium,Beauty Products,Yes,0,18,No
29,Male,High,Car,No,23,5,Yes
35,Male,Low,Groceries,Yes,30,12,Yes
56,Female,Medium,Car,Yes,22,12,No
57,Female,Medium,Designer items,Yes,29,16,Yes
58,Male,High,Groceries,No,19,12,Yes
51,Female,Low,Car,No,3,1,No
53,Male,Low,Designer items,Yes,17,4,No
36,Female,Medium,Designer items,No,9,17,Yes
49,Female,Low,Designer items,No,20,9,Yes
54,Female,High,Designer items,No,16,12,Yes
34,Male,Medium,Car,Yes,8,11,No
31,Female,Medium,Groceries,Yes,13,7,Yes
54,Female,Medium,Car,No,18,13,No
58,Female,Medium,Designer items,Yes,29,6,Yes
43,Male,Medium,Designer items,Yes,7,13,Yes
28,Male,High,Designer items,No,13,7,Yes
20,Female,Medium,Designer items,Yes,27,17,No
52,Female,High,Groceries,No,30,12,No
29,Male,Low,Designer items,Yes,14,17,Yes
22,Male,Medium,Car,Yes,6,10,No
28,Female,Medium,Electronics,Yes,26,14,Yes
59,Female,High,Car,No,14,12,Yes
31,Male,Low,Groceries,No,16,12,Yes
59,Male,Medium,Electronics,Yes,24,0,No
50,Female,Low,Beauty Products,Yes,29,14,Yes
33,Male,High,Beauty Products,Yes,11,5,No
23,Female,Low,Designer items,Yes,11,14,No
21,Male,Low,Groceries,No,23,3,Yes
47,Female,Medium,Electronics,No,1,11,Yes
56,Female,Medium,Groceries,Yes,19,8,No
58,Female,Low,Groceries,No,7,13,Yes
50,Male,High,Electronics,Yes,22,11,Yes
19,Female,Low,Electronics,Yes,12,3,Yes
37,Female,High,Beauty Products,Yes,17,18,No
31,Female,Medium,Groceries,No,29,7,Yes
29,Male,Low,Groceries,Yes,8,5,Yes
43,Male,Low,Car,Yes,17,1,Yes
57,Female,High,Car,Yes,23,13,Yes
23,Female,Medium,Car,Yes,9,7,Yes
48,Female,High,Groceries,Yes,16,11,Yes
30,Female,High,Car,No,18,11,No
42,Female,Medium,Electronics,No,30,4,No
42,Male,Low,Electronics,Yes,15,5,No
40,Female,High,Car,No,13,5,No
42,Male,Low,Groceries,No,22,10,Yes
29,Male,Medium,Designer items,Yes,12,3,No
56,Female,Medium,Electronics,Yes,1,5,No
55,Male,Medium,Electronics,Yes,17,19,Yes
57,Female,High,Electronics,No,7,7,Yes
57,Female,Medium,Car,Yes,0,1,No
32,Female,Low,Electronics,No,3,2,No
39,Male,Low,Designer items,No,22,7,No
39,Female,High,Electronics,No,4,12,Yes
45,Female,High,Electronics,Yes,25,19,Yes
50,Male,Medium,Beauty Products,Yes,15,1,No
24,Female,Medium,Designer items,No,5,4,Yes
21,Female,Low,Beauty Products,No,1,9,Yes
39,Male,High,Groceries,No,4,17,Yes
59,Male,Medium,Designer items,No,22,14,Yes
48,Female,High,Beauty Products,No,26,8,No
42,Female,Medium,Electronics,Yes,24,16,Yes
38,Male,Low,Car,Yes,8,15,Yes
55,Female,High,Car,Yes,21,10,No
40,Male,Medium,Beauty Products,No,16,3,No
46,Female,Medium,Designer items,Yes,14,0,Yes
47,Male,High,Designer items,Yes,28,19,Yes
50,Female,High,Car,No,8,11,No
53,Female,Medium,Electronics,Yes,27,12,Yes
24,Male,Medium,Beauty Products,No,7,12,Yes
26,Female,High,Groceries,No,24,15,Yes
27,Female,Medium,Car,Yes,10,11,Yes
48,Male,High,Electronics,No,13,18,Yes
49,Female,Low,Groceries,Yes,17,16,Yes
52,Male,High,Beauty Products,No,0,18,Yes
21,Female,Low,Beauty Products,No,22,15,Yes
29,Male,Low,Designer items,Yes,20,12,No
34,Male,Medium,Beauty Products,Yes,7,12,Yes
49,Male,High,Designer items,Yes,4,17,Yes
32,Male,Medium,Car,Yes,11,16,No
32,Male,High,Beauty Products,No,1,5,No
34,Male,Low,Car,No,15,16,No
37,Male,Low,Car,Yes,8,4,Yes
40,Male,Medium,Car,Yes,0,5,No
31,Female,Low,Car,Yes,16,18,Yes
50,Male,Low,Electronics,No,0,12,No
44,Female,High,Beauty Products,No,5,5,Yes
50,Male,High,Electronics,Yes,29,13,Yes
52,Male,High,Beauty Products,No,22,9,Yes
36,Female,Low,Car,Yes,18,3,No
37,Female,Medium,Car,No,18,9,Yes
44,Male,Medium,Electronics,Yes,24,1,Yes
21,Male,Low,Car,No,23,5,No
24,Female,Medium,Designer items,Yes,15,6,No
43,Male,Medium,Groceries,Yes,25,18,Yes
26,Female,Medium,Designer items,Yes,28,19,Yes
59,Male,High,Electronics,Yes,12,17,Yes
33,Female,High,Designer items,Yes,21,16,Yes
39,Male,Low,Beauty Products,Yes,12,11,No
27,Female,Low,Designer items,Yes,0,7,Yes
38,Female,Medium,Groceries,Yes,21,17,Yes
19,Female,Medium,Designer items,No,15,11,Yes
26,Male,Low,Groceries,Yes,2,3,Yes
43,Male,High,Groceries,Yes,1,7,Yes
27,Male,High,Groceries,No,15,10,No
31,Male,High,Groceries,No,7,14,No
34,Male,High,Groceries,Yes,20,17,No
49,Male,Medium,Electronics,Yes,5,13,Yes
40,Male,High,Electronics,No,2,6,No
32,Female,Low,Car,Yes,20,15,No
33,Female,High,Beauty Products,Yes,7,6,Yes
23,Female,Medium,Groceries,No,1,12,No
26,Male,Medium,Designer items,No,30,1,No
34,Female,Low,Beauty Products,Yes,26,4,No
39,Male,Medium,Designer items,Yes,18,6,Yes
51,Female,High,Beauty Products,Yes,15,11,No
40,Male,Medium,Beauty Products,Yes,14,0,No
30,Male,High,Beauty Products,Yes,22,5,No
49,Female,High,Electronics,No,12,17,Yes
52,Male,Low,Electronics,Yes,0,14,Yes
22,Female,Low,Car,No,24,12,No
22,Male,Low,Designer items,No,27,18,No
38,Female,Low,Designer items,Yes,23,17,Yes
38,Male,Low,Groceries,No,21,9,Yes
41,Male,Medium,Electronics,No,7,14,No
38,Male,High,Groceries,No,24,19,No
40,Male,High,Beauty Products,Yes,21,3,Yes
51,Female,Medium,Beauty Products,Yes,23,5,No
45,Male,High,Electronics,Yes,30,2,Yes
56,Female,Medium,Groceries,Yes,9,5,Yes
33,Female,Medium,Designer items,No,1,16,Yes
18,Male,High,Designer items,Yes,5,4,Yes
46,Female,High,Car,No,11,6,Yes
20,Female,High,Car,Yes,15,0,No
44,Male,Low,Beauty Products,No,15,11,No
36,Male,Medium,Designer items,Yes,26,7,No
19,Female,Low,Car,No,28,16,No
56,Female,High,Electronics,No,12,0,Yes
55,Male,High,Groceries,Yes,12,10,Yes
27,Male,Medium,Groceries,No,15,19,Yes
34,Female,High,Designer items,No,16,3,Yes
22,Male,Low,Car,Yes,27,13,No
27,Female,Medium,Car,No,13,0,No
43,Male,Medium,Car,No,22,17,Yes
46,Male,Medium,Beauty Products,Yes,26,17,Yes
57,Male,Low,Electronics,Yes,27,9,No
59,Female,High,Groceries,No,4,9,Yes
38,Female,Medium,Groceries,Yes,23,5,Yes
20,Male,High,Electronics,No,7,8,Yes
54,Female,Low,Car,Yes,28,1,Yes
19,Female,Medium,Car,No,6,16,No
59,Male,High,Groceries,Yes,11,1,Yes
59,Female,High,Beauty Products,Yes,19,0,Yes
21,Male,Low,Groceries,No,12,11,Yes
28,Male,High,Beauty Products,Yes,28,9,Yes
22,Female,Low,Car,No,24,16,No
54,Female,Medium,Beauty Products,No,1,8,Yes
23,Male,Medium,Electronics,No,17,13,No
36,Male,Low,Groceries,Yes,13,7,No
34,Female,High,Groceries,No,27,2,Yes
46,Male,Medium,Car,No,9,16,No
25,Male,Medium,Designer items,No,0,12,Yes
53,Female,Medium,Electronics,No,6,13,No
22,Male,Medium,Car,Yes,23,10,No
34,Female,Medium,Electronics,No,4,19,No
20,Male,Low,Electronics,Yes,4,14,Yes
25,Male,Medium,Groceries,No,12,15,Yes
20,Male,Medium,Beauty Products,No,0,8,No
48,Male,Medium,Electronics,Yes,8,16,No
51,Female,High,Electronics,Yes,8,18,Yes
30,Female,High,Car,Yes,4,8,No
30,Female,High,Beauty Products,No,0,14,Yes
21,Male,Low,Car,Yes,3,19,No
27,Male,Medium,Groceries,Yes,27,5,Yes
44,Female,High,Designer items,Yes,23,11,Yes
20,Female,Low,Beauty Products,Yes,13,0,Yes
27,Male,High,Designer items,No,30,14,Yes
24,Female,Medium,Car,No,3,13,No
31,Male,Medium,Designer items,Yes,2,16,Yes
20,Female,High,Car,Yes,29,18,Yes
52,Female,High,Groceries,No,11,4,No
27,Male,Low,Beauty Products,No,8,0,No
30,Female,Low,Car,Yes,2,18,Yes
